MeshVariationDatabase 4e425c1b49f383848ae61e18ef283c4c #primary instance
    $::Asset
        $::DataContainer
        Name Levels/MP_001/Squad_Deathmatch/MeshVariationDb_Win32
    Entries::array
        member 0c2e1056048264bab5b1f68ae8f2dc00
        member a938e9ff27261facd9c1a35acde56b96
        member 8b191727244f331204537924ee422ca4
        member a7a9b11d103f924ec5a406cd11b9b39f
        member 55f5d487a96871be258772f20a0e5bc5
        member 71b3fec3a86fc7d71b56f8a9091e1cc4
        member 7981c4bdaf83019cdcb137a5333fb2fe
        member 5ec6805c7d3c5b943ab79bf82fdedf56
        member 340ee8bbc0a156175dd63fca397ddf9c
        member f1b4ad5b0347dc86e1daafe9332487fc
        member 8980e5d2de2aa03a21d1075a7293e7ea
        member d6db747c4b9c6d1d29a8e4336899b917
        member 4879d44af5163ac41debc26b60f305a3
        member 716942adc347953101249437dc5b2cd5
        member 598b8f730299d054a72e1f9868f0756a
        member be533a2666a7a77e84b48e21d350c75e
        member b636b5d08d4c20da1bc14cdde086abd9
        member 96a64a6a3f486242948b8ff052a8a471
        member 84c1a51e14243e25a0e310cb91dca8c0
        member 9188ab7c8fdae78ad1d7719cfeeb398a
        member 9e773c5691fdecf8f20af68fedde0478
        member 40a2a677a7642ae6fbe3a9a68c20c023
        member 6644ebc18ce854deb41f0686d426f067
        member 8ca62c5215d18d282c47e7ec051928ca
        member 0a5e4a925b5eeefc1c7f8f6f93a08d2e
        member dd96df22763adb27a9a0b7ec19cfbb28
        member a94c6e7f989bb178cda14a051a8ff67c
        member 6d5980909bbaaa8c59c0af8a19cd7f90
        member 2d9aaa423a053fa299c85f5834ec0670
        member 0da0c86a93268e58b65f3aacacf2480a
        member f55881956d15e8436f77736aa7e9783c
        member f4616da57e5bb90abdefc4f91aee96cf
        member a87df4445420dd2b5d0675f868ac79de
        member 3767c0e980b8695213539ef741322453
        member 63698305dd2b5f5da3eceaeae6ab788d
        member b6755df0a297a42bd127df5df7732dec
        member d4b9fc6182b1b3b07ea2790e539acba0
        member 06ddbdd1c80ad7334ee6f6fa11f16622
        member 94970a32abf6589e86f6e0dda4486a60
        member 5026810f37d25b60832cb71e08ea1ffc
        member f1aaf86b669d851d07bf2e5356e7b5ec
        member 77c8e909460f99212a8269bca163bbed
        member 3947a7404074e15aab60842194819604
        member ec585514f2ff2b77b78f179e7e3b3f84
        member 9cae02c3874577c55fe009b8075b37ca
        member efbbb651979d6eb2eacb6d7e7b6a2921
        member 753324b4eef2538254b5b92857837ae1
        member 73ada0df633a2ac1caa0d34b3545d348
        member 333c8de651119e69c855efb8cfb7fc9a
        member 9daedf768d25fc38ad9a430f6d7cd994
        member 1c7114a040f08538982efd9617cd176e
